Ctg.0,Ctg.1,Ctg.2,# @ ctg.0,# @ ctg.1,# @ ctg.2,Ctg.0 en,Ctg.1 en,Ctg.2 en
营养品/保健食品,保健食品,增肌粉,19176,3116,4,Health,Health Food,protein powder
营养品/保健食品,保健食品,螺旋藻,19176,3116,4,Health,Health Food,Spirulina
营养品/保健食品,保健食品,圣洁莓,19176,3116,4,Health,Health Food,Chasteberry
营养品/保健食品,保健食品,大蒜提取物,19176,3116,3,Health,Health Food,Garlic extract
营养品/保健食品,保健食品,银杏提取物,19176,3116,2,Health,Health Food,Ginkgo biloba extract
营养品/保健食品,保健食品（待迁移）,保健食品（待迁移）,19176,1256,1256,Health,Health food (to be migrated),Health food (to be migrated)
营养品/保健食品,传统滋补营养品,其他滋补营养品,19176,1180,454,Health,Traditional nourishing food,Other nourishing food
营养品/保健食品,传统滋补营养品,阿胶膏,19176,1180,380,Health,Traditional nourishing food,Donkey-hide gelatin
营养品/保健食品,传统滋补营养品,枸杞,19176,1180,122,Health,Traditional nourishing food,Wolfberry
营养品/保健食品,传统滋补营养品,蜂蜜,19176,1180,97,Health,Traditional nourishing food,honey
营养品/保健食品,传统滋补营养品,蜂产品,19176,1180,46,Health,Traditional nourishing food,Bee
营养品/保健食品,传统滋补营养品,养生茶饮,19176,1180,29,Health,Traditional nourishing food,Health tea
营养品/保健食品,传统滋补营养品,参类,19176,1180,27,Health,Traditional nourishing food,Ginseng
营养品/保健食品,传统滋补营养品,其他,19176,1180,16,Health,Traditional nourishing food,other
营养品/保健食品,传统滋补营养品,燕窝,19176,1180,5,Health,Traditional nourishing food,Bird's nest
营养品/保健食品,传统滋补营养品,灵芝,19176,1180,2,Health,Traditional nourishing food,Ganoderma
营养品/保健食品,传统滋补营养品,雪蛤,19176,1180,1,Health,Traditional nourishing food,Hashima
营养品/保健食品,传统滋补营养品,百合,19176,1180,1,Health,Traditional nourishing food,lily
营养品/保健食品,孕产妇营养品,孕产妇DHA,19176,869,234,Health,Maternal nutrition,Maternal DHA
营养品/保健食品,孕产妇营养品,孕产妇营养补充,19176,869,214,Health,Maternal nutrition,Maternal nutrition supplements
营养品/保健食品,孕产妇营养品,孕产妇叶酸,19176,869,130,Health,Maternal nutrition,Maternal folic acid
营养品/保健食品,孕产妇营养品,孕产妇钙铁锌,19176,869,118,Health,Maternal nutrition,Calcium Iron zinc Maternal
营养品/保健食品,孕产妇营养品,孕产妇维生素,19176,869,74,Health,Maternal nutrition,Maternal vitamin
营养品/保健食品,孕产妇营养品,其它,19176,869,50,Health,Maternal nutrition,other
营养品/保健食品,孕产妇营养品,孕产妇益生菌,19176,869,41,Health,Maternal nutrition,Maternal probiotics
营养品/保健食品,孕产妇营养品,孕产妇牛初乳,19176,869,8,Health,Maternal nutrition,Maternal colostrum
营养品/保健食品,膳食营养补充,膳食营养补充,19176,589,589,Health,Dietary supplements,Dietary supplements
成人户外鞋服,户外服饰,防晒衣,394,393,392,Outdoors,Outdoor clothing,Sun protection clothing
成人户外鞋服,户外服饰,瑜伽服,394,393,1,Outdoors,Outdoor clothing,Yoga clothes
成人户外鞋服,户外鞋,运动鞋,394,1,1,Outdoors,outdoor shoes,sports shoes
未分类,未分类,未分类,20,20,20,uncategorized,uncategorized,uncategorized
男装,下装,休闲裤,4,3,1,Men's Clothing,Bottoms,casual trousers
男装,下装,下装,4,3,1,Men's Clothing,Bottoms,Bottoms
男装,下装,牛仔裤,4,3,1,Men's Clothing,Bottoms,jeans
男装,上装,背心/马甲,4,1,1,Men's Clothing,Tops,Vest / vest
男鞋,皮鞋,皮鞋,3,2,2,Men's Shoes,leather shoes,leather shoes
男鞋,帆布鞋,帆布鞋,3,1,1,Men's Shoes,canvas shoes,canvas shoes
